date,open,close,,buy_mo,price_change_mo,percent_change_mo,overall_ret_buy_mo,buy_mc,price_change_mc,percent_change_mc,overall_ret_buy_mc,buy_monthly,,buy_quarterly,buy_and_hold,,,buy_and_hold,,Invesment Amount,# of Shares
2021-12-16,472.57,466.45,,"$14,204.63",-$6.12,-1.2950%,,"$21,148.89",$1.97,0.4186%,,,,,"$30,435.37",,,,,,
2021-12-17,461.55,459.87,,"$14,152.93",-$1.68,-0.3640%,,"$20,926.72",-$4.90,-1.0505%,,,,,"$29,725.64",,,,,,
2021-12-20,454.48,454.98,,"$14,168.50",$0.50,0.1100%,,"$20,681.45",-$5.39,-1.1721%,,,,,"$29,270.30",,,,,,
2021-12-21,458.61,463.06,,"$14,305.98",$4.45,0.9703%,,"$20,846.45",$3.63,0.7978%,,,,,"$29,536.29",,,,,,
2021-12-22,462.79,467.69,,"$14,457.45",$4.90,1.0588%,,"$20,834.30",-$0.27,-0.0583%,,,,,"$29,805.50",,,,,,
2021-12-23,468.75,470.6,,"$14,514.51",$1.85,0.3947%,,"$20,881.52",$1.06,0.2266%,,,,,"$30,189.35",,,,,,
2021-12-27,472.06,477.26,,"$14,674.39",$5.20,1.1016%,,"$20,946.30",$1.46,0.3102%,,,,,"$30,402.52",,,,,,
2021-12-28,477.72,476.87,,"$14,648.28",-$0.85,-0.1779%,,"$20,966.49",$0.46,0.0964%,,,,,"$30,767.05",,,,,,
2021-12-29,476.98,477.48,,"$14,663.64",$0.50,0.1048%,,"$20,971.33",$0.11,0.0231%,,,,,"$30,719.39",,,,,,
2021-12-30,477.93,476.16,,"$14,609.33",-$1.77,-0.3703%,,"$20,991.09",$0.45,0.0942%,,,,,"$30,780.58",,,,,,
2021-12-31,475.64,474.96,,"$14,588.45",-$0.68,-0.1430%,,"$20,968.17",-$0.52,-0.1092%,,,,,"$30,633.09",,,,,,
2022-01-03,476.3,477.71,,"$14,631.63",$1.41,0.2960%,,"$21,027.32",$1.34,0.2821%,,,,,"$30,675.60",,,,,,
2022-01-04,479.22,477.55,,"$14,580.64",-$1.67,-0.3485%,,"$21,093.79",$1.51,0.3161%,,,,,"$30,863.66",,,,,,
2022-01-05,477.16,468.38,,"$14,312.35",-$8.78,-1.8401%,,"$21,076.56",-$0.39,-0.0817%,,,,,"$30,730.98",,,,,,
2022-01-06,467.89,467.94,,"$14,313.88",$0.05,0.0107%,,"$21,054.51",-$0.49,-0.1046%,,,,,"$30,133.96",,,,,,
2022-01-07,467.95,466.09,,"$14,256.99",-$1.86,-0.3975%,,"$21,054.96",$0.01,0.0021%,,,,,"$30,137.82",,,,,,
2022-01-10,462.7,465.51,,"$14,343.57",$2.81,0.6073%,,"$20,901.82",-$3.39,-0.7273%,,,,,"$29,799.70",,,,,,
2022-01-11,465.23,469.75,,"$14,482.93",$4.52,0.9716%,,"$20,889.25",-$0.28,-0.0601%,,,,,"$29,962.65",,,,,,
2022-01-12,471.59,471.02,,"$14,465.42",-$0.57,-0.1209%,,"$20,971.08",$1.84,0.3917%,,,,,"$30,372.25",,,,,,
2022-01-13,472.19,464.53,,"$14,230.76",-$7.66,-1.6222%,,"$21,023.17",$1.17,0.2484%,,,,,"$30,410.90",,,,,,
2022-01-14,461.19,464.72,,"$14,339.68",$3.53,0.7654%,,"$20,872.01",-$3.34,-0.7190%,,,,,"$29,702.45",,,,,,
2022-01-18,459.74,456.49,,"$14,238.31",-$3.25,-0.7069%,,"$20,648.34",-$4.98,-1.0716%,,,,,"$29,609.07",,,,,,
2022-01-19,458.13,451.75,,"$14,040.03",-$6.38,-1.3926%,,"$20,722.52",$1.64,0.3593%,,,,,"$29,505.38",,,,,,
2022-01-20,453.75,446.75,,"$13,823.43",-$7.00,-1.5427%,,"$20,814.27",$2.00,0.4427%,,,,,"$29,223.29",,,,,,
2022-01-21,445.56,437.98,,"$13,588.26",-$7.58,-1.7012%,,"$20,758.82",-$1.19,-0.2664%,,,,,"$28,695.82",,,,,,
2022-01-24,432.03,439.84,,"$13,833.91",$7.81,1.8077%,,"$20,476.81",-$5.95,-1.3585%,,,,,"$27,824.43",,,,,,
2022-01-25,433.06,434.47,,"$13,878.95",$1.41,0.3256%,,"$20,161.17",-$6.78,-1.5415%,,,,,"$27,890.77",,,,,,
2022-01-26,440.72,433.38,,"$13,647.80",-$7.34,-1.6655%,,"$20,451.20",$6.25,1.4385%,,,,,"$28,384.11",,,,,,
2022-01-27,438.26,431.24,,"$13,429.19",-$7.02,-1.6018%,,"$20,681.48",$4.88,1.1260%,,,,,"$28,225.67",,,,,,
2022-01-28,432.68,441.95,,"$13,716.91",$9.27,2.1425%,,"$20,750.54",$1.44,0.3339%,,,,,"$27,866.30",,,,,,
2022-01-31,441.24,449.91,,"$13,986.43",$8.67,1.9649%,,"$20,717.21",-$0.71,-0.1607%,,,,,"$28,417.60",,,,,,
2022-02-01,450.68,452.95,,"$14,056.88",$2.27,0.5037%,,"$20,752.66",$0.77,0.1711%,,,,,"$29,025.57",,,,,,
2022-02-02,455.5,457.35,,"$14,113.97",$1.85,0.4061%,,"$20,869.50",$2.55,0.5630%,,,,,"$29,336.00",,,,,,
2022-02-03,450.95,446.6,,"$13,977.82",-$4.35,-0.9646%,,"$20,577.45",-$6.40,-1.3994%,,,,,"$29,042.96",,,,,,
2022-02-04,446.35,448.7,,"$14,051.41",$2.35,0.5265%,,"$20,565.94",-$0.25,-0.0560%,,,,,"$28,746.70",,,,,,
2022-02-07,449.51,447.26,,"$13,981.08",-$2.25,-0.5005%,,"$20,603.06",$0.81,0.1805%,,,,,"$28,950.22",,,,,,
2022-02-08,446.73,450.94,,"$14,112.84",$4.21,0.9424%,,"$20,578.65",-$0.53,-0.1185%,,,,,"$28,771.17",,,,,,
2022-02-09,455.22,457.54,,"$14,184.76",$2.32,0.5096%,,"$20,773.96",$4.28,0.9491%,,,,,"$29,317.96",,,,,,
2022-02-10,451.34,449.32,,"$14,121.28",-$2.02,-0.4476%,,"$20,492.46",-$6.20,-1.3551%,,,,,"$29,068.07",,,,,,
2022-02-11,449.41,440.46,,"$13,840.05",-$8.95,-1.9915%,,"$20,496.57",$0.09,0.0200%,,,,,"$28,943.78",,,,,,
2022-02-14,439.92,439.02,,"$13,811.74",-$0.90,-0.2046%,,"$20,471.44",-$0.54,-0.1226%,,,,,"$28,332.58",,,,,,
2022-02-15,443.73,446.1,,"$13,885.51",$2.37,0.5341%,,"$20,691.07",$4.71,1.0728%,,,,,"$28,577.96",,,,,,
2022-02-16,443.93,446.6,,"$13,969.02",$2.67,0.6014%,,"$20,590.42",-$2.17,-0.4864%,,,,,"$28,590.84",,,,,,
2022-02-17,443.22,437.06,,"$13,774.88",-$6.16,-1.3898%,,"$20,434.58",-$3.38,-0.7568%,,,,,"$28,545.11",,,,,,
2022-02-18,437.33,434.23,,"$13,677.24",-$3.10,-0.7088%,,"$20,447.21",$0.27,0.0618%,,,,,"$28,165.78",,,,,,
2022-02-22,431.89,429.57,,"$13,603.76",-$2.32,-0.5372%,,"$20,337.02",-$2.34,-0.5389%,,,,,"$27,815.42",,,,,,
2022-02-23,432.66,421.95,,"$13,267.02",-$10.71,-2.4754%,,"$20,483.31",$3.09,0.7193%,,,,,"$27,865.01",,,,,,
2022-02-24,411.02,428.3,,"$13,824.79",$17.28,4.2042%,,"$19,952.72",-$10.93,-2.5904%,,,,,"$26,471.31",,,,,,
2022-02-25,429.61,437.75,,"$14,086.73",$8.14,1.8947%,,"$20,013.74",$1.31,0.3059%,,,,,"$27,668.58",,,,,,
2022-02-28,432.03,436.63,,"$14,236.72",$4.60,1.0647%,,"$19,752.23",-$5.72,-1.3067%,,,,,"$27,824.43",,,,,,
2022-03-01,435.04,429.98,,"$14,071.13",-$5.06,-1.1631%,,"$19,680.30",-$1.59,-0.3642%,,,,,"$28,018.29",,,,,,
2022-03-02,432.37,437.89,,"$14,250.77",$5.52,1.2767%,,"$19,789.69",$2.39,0.5558%,,,,,"$27,846.33",,,,,,
2022-03-03,440.47,435.71,,"$14,096.77",-$4.76,-1.0807%,,"$19,906.29",$2.58,0.5892%,,,,,"$28,368.00",,,,,,
2022-03-04,431.75,432.17,,"$14,110.48",$0.42,0.0973%,,"$19,725.37",-$3.96,-0.9089%,,,,,"$27,806.40",,,,,,
2022-03-07,431.55,419.43,,"$13,714.19",-$12.12,-2.8085%,,"$19,697.07",-$0.62,-0.1435%,,,,,"$27,793.52",,,,,,
2022-03-08,419.62,416.25,,"$13,604.05",-$3.37,-0.8031%,,"$19,705.99",$0.19,0.0453%,,,,,"$27,025.18",,,,,,
2022-03-09,425.14,427.41,,"$13,676.69",$2.27,0.5339%,,"$20,126.86",$8.89,2.1357%,,,,,"$27,380.69",,,,,,
2022-03-10,422.52,425.48,,"$13,772.51",$2.96,0.7006%,,"$19,896.59",-$4.89,-1.1441%,,,,,"$27,211.95",,,,,,
2022-03-11,428.12,420.07,,"$13,513.54",-$8.05,-1.8803%,,"$20,020.04",$2.64,0.6205%,,,,,"$27,572.62",,,,,,
2022-03-14,420.89,417,,"$13,388.64",-$3.89,-0.9242%,,"$20,059.12",$0.82,0.1952%,,,,,"$27,106.97",,,,,,
2022-03-15,419.77,426.17,,"$13,592.77",$6.40,1.5246%,,"$20,192.37",$2.77,0.6643%,,,,,"$27,034.84",,,,,,
2022-03-16,429.89,435.62,,"$13,773.95",$5.73,1.3329%,,"$20,368.63",$3.72,0.8729%,,,,,"$27,686.61",,,,,,
2022-03-17,433.59,441.07,,"$14,011.57",$7.48,1.7251%,,"$20,273.71",-$2.03,-0.4660%,,,,,"$27,924.91",,,,,,
2022-03-18,438,444.52,,"$14,220.14",$6.52,1.4886%,,"$20,132.60",-$3.07,-0.6960%,,,,,"$28,208.93",,,,,,
2022-03-21,444.34,444.39,,"$14,221.74",$0.05,0.0113%,,"$20,124.45",-$0.18,-0.0405%,,,,,"$28,617.25",,,,,,
2022-03-22,445.86,449.59,,"$14,340.72",$3.73,0.8366%,,"$20,191.01",$1.47,0.3308%,,,,,"$28,715.14",,,,,,
2022-03-23,446.91,443.8,,"$14,240.92",-$3.11,-0.6959%,,"$20,070.66",-$2.68,-0.5961%,,,,,"$28,782.77",,,,,,
2022-03-24,445.94,450.49,,"$14,386.23",$4.55,1.0203%,,"$20,167.44",$2.14,0.4822%,,,,,"$28,720.29",,,,,,
2022-03-25,451.16,452.69,,"$14,435.01",$1.53,0.3391%,,"$20,197.43",$0.67,0.1487%,,,,,"$29,056.48",,,,,,
2022-03-28,452.06,455.91,,"$14,557.95",$3.85,0.8517%,,"$20,169.32",-$0.63,-0.1392%,,,,,"$29,114.45",,,,,,
2022-03-29,460.02,461.55,,"$14,606.37",$1.53,0.3326%,,"$20,351.15",$4.11,0.9015%,,,,,"$29,627.10",,,,,,
2022-03-30,460.34,458.7,,"$14,554.33",-$1.64,-0.3563%,,"$20,297.80",-$1.21,-0.2622%,,,,,"$29,647.71",,,,,,
2022-03-31,457.89,451.64,,"$14,355.67",-$6.25,-1.3650%,,"$20,261.95",-$0.81,-0.1766%,,,,,"$29,489.92",,,,,,
2022-04-01,453.31,452.92,,"$14,343.32",-$0.39,-0.0860%,,"$20,336.87",$1.67,0.3698%,,,,,"$29,194.95",,,,,,
2022-04-04,453.13,456.8,,"$14,459.49",$3.67,0.8099%,,"$20,346.30",$0.21,0.0464%,,,,,"$29,183.36",,,,,,
2022-04-05,455.22,451.03,,"$14,326.40",-$4.19,-0.9204%,,"$20,275.93",-$1.58,-0.3459%,,,,,"$29,317.96",,,,,,
2022-04-06,446.89,446.52,,"$14,314.54",-$0.37,-0.0828%,,"$20,089.82",-$4.14,-0.9179%,,,,,"$28,781.48",,,,,,
2022-04-07,445.59,448.77,,"$14,416.70",$3.18,0.7137%,,"$20,047.97",-$0.93,-0.2083%,,,,,"$28,697.75",,,,,,
2022-04-08,447.97,447.57,,"$14,403.82",-$0.40,-0.0893%,,"$20,012.23",-$0.80,-0.1783%,,,,,"$28,851.03",,,,,,
2022-04-11,444.11,439.92,,"$14,267.93",-$4.19,-0.9435%,,"$19,857.53",-$3.46,-0.7731%,,,,,"$28,602.43",,,,,,
2022-04-12,443.08,438.29,,"$14,113.68",-$4.79,-1.0811%,,"$20,000.17",$3.16,0.7183%,,,,,"$28,536.10",,,,,,
2022-04-13,438.03,443.31,,"$14,283.81",$5.28,1.2054%,,"$19,988.30",-$0.26,-0.0593%,,,,,"$28,210.86",,,,,,
2022-04-14,443.55,437.79,,"$14,098.32",-$5.76,-1.2986%,,"$19,999.12",$0.24,0.0541%,,,,,"$28,566.37",,,,,,
2022-04-18,436.81,437.97,,"$14,135.76",$1.16,0.2656%,,"$19,954.36",-$0.98,-0.2239%,,,,,"$28,132.29",,,,,,
2022-04-19,437.86,445.04,,"$14,367.56",$7.18,1.6398%,,"$19,949.34",-$0.11,-0.0251%,,,,,"$28,199.91",,,,,,
2022-04-20,446.92,444.71,,"$14,296.51",-$2.21,-0.4945%,,"$20,033.62",$1.88,0.4224%,,,,,"$28,783.41",,,,,,
2022-04-21,448.54,438.06,,"$13,962.48",-$10.48,-2.3365%,,"$20,206.15",$3.83,0.8612%,,,,,"$28,887.74",,,,,,
2022-04-22,436.91,426.04,,"$13,615.10",-$10.87,-2.4879%,,"$20,153.11",-$1.15,-0.2625%,,,,,"$28,138.73",,,,,,
2022-04-25,423.67,428.51,,"$13,770.64",$4.84,1.1424%,,"$20,041.00",-$2.37,-0.5563%,,,,,"$27,286.02",,,,,,
2022-04-26,425.83,416.1,,"$13,455.99",-$9.73,-2.2849%,,"$19,915.66",-$2.68,-0.6254%,,,,,"$27,425.13",,,,,,
2022-04-27,417.24,417.27,,"$13,456.95",$0.03,0.0072%,,"$19,970.22",$1.14,0.2740%,,,,,"$26,871.90",,,,,,
2022-04-28,422.29,427.81,,"$13,632.86",$5.52,1.3072%,,"$20,210.47",$5.02,1.2031%,,,,,"$27,197.14",,,,,,
2022-04-29,423.59,412,,"$13,259.84",-$11.59,-2.7361%,,"$20,011.11",-$4.22,-0.9864%,,,,,"$27,280.87",,,,,,
2022-05-02,412.07,414.48,,"$13,337.39",$2.41,0.5849%,,"$20,014.51",$0.07,0.0170%,,,,,"$26,538.93",,,,,,
2022-05-03,415.01,416.38,,"$13,381.42",$1.37,0.3301%,,"$20,040.11",$0.53,0.1279%,,,,,"$26,728.28",,,,,,
2022-05-04,417.08,429.06,,"$13,765.78",$11.98,2.8724%,,"$20,073.80",$0.70,0.1681%,,,,,"$26,861.60",,,,,,
2022-05-05,424.55,413.81,,"$13,417.55",-$10.74,-2.5297%,,"$19,862.80",-$4.51,-1.0511%,,,,,"$27,342.69",,,,,,
2022-05-06,411.1,411.34,,"$13,425.38",$0.24,0.0584%,,"$19,732.72",-$2.71,-0.6549%,,,,,"$26,476.46",,,,,,
2022-05-09,405.1,398.17,,"$13,195.71",-$6.93,-1.7107%,,"$19,433.37",-$6.24,-1.5170%,,,,,"$26,090.04",,,,,,
2022-05-10,404.49,399.09,,"$13,019.55",-$5.40,-1.3350%,,"$19,741.83",$6.32,1.5873%,,,,,"$26,050.75",,,,,,
2022-05-11,398.07,392.75,,"$12,845.55",-$5.32,-1.3364%,,"$19,691.37",-$1.02,-0.2556%,,,,,"$25,637.28",,,,,,
2022-05-12,389.37,392.34,,"$12,943.53",$2.97,0.7628%,,"$19,521.91",-$3.38,-0.8606%,,,,,"$25,076.96",,,,,,
2022-05-13,396.71,401.72,,"$13,106.99",$5.01,1.2629%,,"$19,739.35",$4.37,1.1138%,,,,,"$25,549.69",,,,,,
2022-05-16,399.98,400.09,,"$13,110.60",$0.11,0.0275%,,"$19,653.85",-$1.74,-0.4331%,,,,,"$25,760.29",,,,,,
2022-05-17,406.53,408.32,,"$13,168.32",$1.79,0.4403%,,"$19,970.21",$6.44,1.6096%,,,,,"$26,182.13",,,,,,
2022-05-18,403.5,391.86,,"$12,788.45",-$11.64,-2.8848%,,"$19,734.47",-$4.82,-1.1804%,,,,,"$25,986.99",,,,,,
2022-05-19,388.62,389.46,,"$12,816.09",$0.84,0.2161%,,"$19,571.30",-$3.24,-0.8268%,,,,,"$25,028.66",,,,,,
2022-05-20,393.25,389.63,,"$12,698.12",-$3.62,-0.9205%,,"$19,761.76",$3.79,0.9731%,,,,,"$25,326.85",,,,,,
2022-05-23,392.83,396.92,,"$12,830.32",$4.09,1.0412%,,"$19,924.06",$3.20,0.8213%,,,,,"$25,299.80",,,,,,
2022-05-24,392.56,393.89,,"$12,873.79",$1.33,0.3388%,,"$19,705.20",-$4.36,-1.0985%,,,,,"$25,282.41",,,,,,
2022-05-25,392.31,397.37,,"$13,039.84",$5.06,1.2898%,,"$19,626.16",-$1.58,-0.4011%,,,,,"$25,266.31",,,,,,
2022-05-26,398.67,405.31,,"$13,257.02",$6.64,1.6655%,,"$19,690.37",$1.30,0.3272%,,,,,"$25,675.92",,,,,,
2022-05-27,407.91,415.26,,"$13,495.90",$7.35,1.8019%,,"$19,816.68",$2.60,0.6415%,,,,,"$26,271.01",,,,,,
2022-05-31,413.55,412.93,,"$13,475.66",-$0.62,-0.1499%,,"$19,735.07",-$1.71,-0.4118%,,,,,"$26,634.25",,,,,,
2022-06-01,415.17,409.59,,"$13,294.55",-$5.58,-1.3440%,,"$19,842.13",$2.24,0.5425%,,,,,"$26,738.58",,,,,,
2022-06-02,409.42,417.39,,"$13,553.35",$7.97,1.9467%,,"$19,833.89",-$0.17,-0.0415%,,,,,"$26,368.26",,,,,,
2022-06-03,412.4,410.54,,"$13,492.22",-$1.86,-0.4510%,,"$19,596.77",-$4.99,-1.1955%,,,,,"$26,560.19",,,,,,
2022-06-06,414.78,411.79,,"$13,394.96",-$2.99,-0.7209%,,"$19,799.17",$4.24,1.0328%,,,,,"$26,713.47",,,,,,
2022-06-07,408.1,415.74,,"$13,645.72",$7.64,1.8721%,,"$19,621.75",-$3.69,-0.8961%,,,,,"$26,283.25",,,,,,
2022-06-08,413.93,411.22,,"$13,556.38",-$2.71,-0.6547%,,"$19,536.32",-$1.81,-0.4354%,,,,,"$26,658.72",,,,,,
2022-06-09,409.34,401.44,,"$13,294.75",-$7.90,-1.9299%,,"$19,447.01",-$1.88,-0.4572%,,,,,"$26,363.11",,,,,,
2022-06-10,394.88,389.8,,"$13,123.72",-$5.08,-1.2865%,,"$19,129.22",-$6.56,-1.6341%,,,,,"$25,431.83",,,,,,
2022-06-13,379.85,375,,"$12,956.16",-$4.85,-1.2768%,,"$18,640.93",-$9.95,-2.5526%,,,,,"$24,463.84",,,,,,
2022-06-14,376.85,373.87,,"$12,853.70",-$2.98,-0.7908%,,"$18,732.89",$1.85,0.4933%,,,,,"$24,270.63",,,,,,
2022-06-15,377.36,379.2,,"$12,916.38",$1.84,0.4876%,,"$18,907.76",$3.49,0.9335%,,,,,"$24,303.47",,,,,,
2022-06-16,370.51,366.65,,"$12,781.81",-$3.86,-1.0418%,,"$18,474.46",-$8.69,-2.2917%,,,,,"$23,862.30",,,,,,
2022-06-17,365.51,365.86,,"$12,794.05",$0.35,0.0958%,,"$18,417.02",-$1.14,-0.3109%,,,,,"$23,540.28",,,,,,
2022-06-21,371.89,375.07,,"$12,903.45",$3.18,0.8551%,,"$18,720.56",$6.03,1.6482%,,,,,"$23,951.18",,,,,,
2022-06-22,370.62,374.39,,"$13,034.71",$3.77,1.0172%,,"$18,498.45",-$4.45,-1.1864%,,,,,"$23,869.39",,,,,,
2022-06-23,376.64,378.06,,"$13,083.85",$1.42,0.3770%,,"$18,609.62",$2.25,0.6010%,,,,,"$24,257.10",,,,,,
2022-06-24,381.4,390.08,,"$13,381.62",$8.68,2.2758%,,"$18,774.03",$3.34,0.8835%,,,,,"$24,563.66",,,,,,
2022-06-27,391.05,388.59,,"$13,297.44",-$2.46,-0.6291%,,"$18,820.71",$0.97,0.2487%,,,,,"$25,185.16",,,,,,
2022-06-28,390.23,380.65,,"$12,970.99",-$9.58,-2.4550%,,"$18,900.14",$1.64,0.4220%,,,,,"$25,132.35",,,,,,
2022-06-29,381.23,380.34,,"$12,940.71",-$0.89,-0.2335%,,"$18,928.94",$0.58,0.1524%,,,,,"$24,552.71",,,,,,
2022-06-30,376.24,377.25,,"$12,975.45",$1.01,0.2684%,,"$18,724.89",-$4.10,-1.0780%,,,,,"$24,231.34",,,,,,
2022-07-01,376.56,381.24,,"$13,136.71",$4.68,1.2428%,,"$18,690.64",-$0.69,-0.1829%,,,,,"$24,251.95",,,,,,
2022-07-05,375.88,381.96,,"$13,349.20",$6.08,1.6175%,,"$18,427.87",-$5.36,-1.4059%,,,,,"$24,208.15",,,,,,
2022-07-06,382.11,383.25,,"$13,389.03",$1.14,0.2983%,,"$18,435.10",$0.15,0.0393%,,,,,"$24,609.39",,,,,,
2022-07-07,385.12,388.99,,"$13,523.57",$3.87,1.0049%,,"$18,525.05",$1.87,0.4879%,,,,,"$24,803.25",,,,,,
2022-07-08,387.27,388.67,,"$13,572.46",$1.40,0.3615%,,"$18,443.14",-$1.72,-0.4422%,,,,,"$24,941.71",,,,,,
2022-07-11,385.85,384.23,,"$13,515.48",-$1.62,-0.4199%,,"$18,309.33",-$2.82,-0.7256%,,,,,"$24,850.26",,,,,,
2022-07-12,383.65,380.83,,"$13,416.13",-$2.82,-0.7350%,,"$18,281.69",-$0.58,-0.1510%,,,,,"$24,708.57",,,,,,
2022-07-13,375.1,378.83,,"$13,549.54",$3.73,0.9944%,,"$18,006.62",-$5.73,-1.5046%,,,,,"$24,157.92",,,,,,
2022-07-14,373.61,377.91,,"$13,705.49",$4.30,1.1509%,,"$17,758.50",-$5.22,-1.3779%,,,,,"$24,061.96",,,,,,
2022-07-15,382.55,385.13,,"$13,797.92",$2.58,0.6744%,,"$17,976.54",$4.64,1.2278%,,,,,"$24,637.73",,,,,,
2022-07-18,388.38,381.95,,"$13,569.48",-$6.43,-1.6556%,,"$18,128.24",$3.25,0.8439%,,,,,"$25,013.20",,,,,,
2022-07-19,386.08,392.27,,"$13,787.04",$6.19,1.6033%,,"$18,324.26",$4.13,1.0813%,,,,,"$24,865.07",,,,,,
2022-07-20,392.47,394.77,,"$13,867.84",$2.30,0.5860%,,"$18,333.60",$0.20,0.0510%,,,,,"$25,276.61",,,,,,
2022-07-21,394.16,398.79,,"$14,030.74",$4.63,1.1746%,,"$18,305.27",-$0.61,-0.1545%,,,,,"$25,385.46",,,,,,
2022-07-22,398.92,395.09,,"$13,896.03",-$3.83,-0.9601%,,"$18,311.24",$0.13,0.0326%,,,,,"$25,692.02",,,,,,
2022-07-25,395.75,395.57,,"$13,889.71",-$0.18,-0.0455%,,"$18,341.83",$0.66,0.1671%,,,,,"$25,487.86",,,,,,
2022-07-26,393.84,390.89,,"$13,785.67",-$2.95,-0.7490%,,"$18,261.61",-$1.73,-0.4373%,,,,,"$25,364.85",,,,,,
2022-07-27,394.36,401.04,,"$14,019.18",$6.68,1.6939%,,"$18,423.72",$3.47,0.8877%,,,,,"$25,398.34",,,,,,
2022-07-28,401.89,406.07,,"$14,164.99",$4.18,1.0401%,,"$18,462.77",$0.85,0.2119%,,,,,"$25,883.30",,,,,,
2022-07-29,407.58,411.99,,"$14,318.26",$4.41,1.0820%,,"$18,531.43",$1.51,0.3719%,,,,,"$26,249.76",,,,,,
2022-08-01,409.15,410.77,,"$14,374.95",$1.62,0.3959%,,"$18,403.68",-$2.84,-0.6893%,,,,,"$26,350.87",,,,,,
2022-08-02,409.12,408.06,,"$14,337.71",-$1.06,-0.2591%,,"$18,329.76",-$1.65,-0.4017%,,,,,"$26,348.94",,,,,,
2022-08-03,410.3,414.45,,"$14,482.73",$4.15,1.0115%,,"$18,430.38",$2.24,0.5489%,,,,,"$26,424.94",,,,,,
2022-08-04,414.37,414.17,,"$14,475.74",-$0.20,-0.0483%,,"$18,426.82",-$0.08,-0.0193%,,,,,"$26,687.06",,,,,,
2022-08-05,409.66,413.47,,"$14,610.37",$3.81,0.9300%,,"$18,226.17",-$4.51,-1.0889%,,,,,"$26,383.72",,,,,,
2022-08-08,415.25,412.99,,"$14,530.85",-$2.26,-0.5443%,,"$18,304.63",$1.78,0.4305%,,,,,"$26,743.74",,,,,,
2022-08-09,412.22,411.35,,"$14,500.18",-$0.87,-0.2111%,,"$18,270.50",-$0.77,-0.1864%,,,,,"$26,548.59",,,,,,
2022-08-10,418.78,419.99,,"$14,542.08",$1.21,0.2889%,,"$18,600.51",$7.43,1.8062%,,,,,"$26,971.08",,,,,,
2022-08-11,422.99,419.99,,"$14,438.94",-$3.00,-0.7092%,,"$18,733.38",$3.00,0.7143%,,,,,"$27,242.22",,,,,,
2022-08-12,422.03,427.1,,"$14,612.40",$5.07,1.2013%,,"$18,824.37",$2.04,0.4857%,,,,,"$27,180.40",,,,,,
2022-08-15,424.765,428.86,,"$14,753.27",$4.10,0.9641%,,"$18,721.46",-$2.34,-0.5467%,,,,,"$27,356.54",,,,,,
2022-08-16,427.73,429.7,,"$14,821.22",$1.97,0.4606%,,"$18,672.13",-$1.13,-0.2635%,,,,,"$27,547.50",,,,,,
2022-08-17,425.91,426.65,,"$14,846.97",$0.74,0.1737%,,"$18,507.44",-$3.79,-0.8820%,,,,,"$27,430.28",,,,,,
2022-08-18,426.86,427.89,,"$14,882.80",$1.03,0.2413%,,"$18,516.55",$0.21,0.0492%,,,,,"$27,491.47",,,,,,
2022-08-19,424.98,422.14,,"$14,783.34",-$2.84,-0.6683%,,"$18,390.62",-$2.91,-0.6801%,,,,,"$27,370.39",,,,,,
2022-08-22,417.05,413.35,,"$14,652.19",-$3.70,-0.8872%,,"$18,168.87",-$5.09,-1.2058%,,,,,"$26,859.66",,,,,,
2022-08-23,412.9,412.35,,"$14,632.67",-$0.55,-0.1332%,,"$18,149.09",-$0.45,-0.1089%,,,,,"$26,592.39",,,,,,
2022-08-24,412.11,413.67,,"$14,688.06",$1.56,0.3785%,,"$18,138.53",-$0.24,-0.0582%,,,,,"$26,541.51",,,,,,
2022-08-25,415.24,419.51,,"$14,839.10",$4.27,1.0283%,,"$18,207.37",$1.57,0.3795%,,,,,"$26,743.09",,,,,,
2022-08-26,419.39,405.31,,"$14,340.91",-$14.08,-3.3573%,,"$18,202.16",-$0.12,-0.0286%,,,,,"$27,010.37",,,,,,
2022-08-29,402.2,402.63,,"$14,356.25",$0.43,0.1069%,,"$18,062.49",-$3.11,-0.7673%,,,,,"$25,903.27",,,,,,
2022-08-30,403.85,398.21,,"$14,155.75",-$5.64,-1.3966%,,"$18,117.22",$1.22,0.3030%,,,,,"$26,009.53",,,,,,
2022-08-31,399.93,395.18,,"$13,987.62",-$4.75,-1.1877%,,"$18,195.48",$1.72,0.4319%,,,,,"$25,757.07",,,,,,
2022-09-01,392.89,396.42,,"$14,113.30",$3.53,0.8985%,,"$18,090.04",-$2.29,-0.5795%,,,,,"$25,303.66",,,,,,
2022-09-02,400.28,392.24,,"$13,829.82",-$8.04,-2.0086%,,"$18,266.18",$3.86,0.9737%,,,,,"$25,779.61",,,,,,
2022-09-06,393.13,390.76,,"$13,746.44",-$2.37,-0.6029%,,"$18,307.63",$0.89,0.2269%,,,,,"$25,319.12",,,,,,
2022-09-07,390.43,397.78,,"$14,005.23",$7.35,1.8825%,,"$18,292.17",-$0.33,-0.0845%,,,,,"$25,145.23",,,,,,
2022-09-08,395.39,400.38,,"$14,181.98",$4.99,1.2620%,,"$18,182.26",-$2.39,-0.6008%,,,,,"$25,464.67",,,,,,
2022-09-09,402.74,406.6,,"$14,317.90",$3.86,0.9584%,,"$18,289.44",$2.36,0.5894%,,,,,"$25,938.04",,,,,,
2022-09-12,408.78,410.97,,"$14,394.61",$2.19,0.5357%,,"$18,387.50",$2.18,0.5362%,,,,,"$26,327.04",,,,,,
